Education,Income,Kidhome,Marital_Status,NumDealsPurchases,Recency,Teenhome,Year_Birth,Months_After_2012,Succesful_cmp
3,-0.07890881396634951,0,2,1,55,1,1962,18,4
2,0.010531905842532748,0,1,1,61,0,1960,20,4
4,-0.001940767677417736,0,1,1,55,1,1964,19,4
3,-0.6134279584136785,0,2,4,49,1,1969,19,4
4,0.1232703055735066,0,1,2,55,1,1961,13,4
3,0.04161886236326153,0,2,1,53,1,1965,19,4
4,0.1311329467558141,0,1,2,55,1,1961,13,4
4,0.09961963688684734,0,1,2,55,1,1962,14,4
2,0.6152952751032433,0,2,3,55,1,1974,28,4
1,0.9495098977807006,0,0,2,54,0,1980,24,4
2,0.6013598158824169,0,0,7,57,1,1973,25,4
2,0.6221514505051832,0,0,6,57,1,1973,25,4
2,0.6157465816605261,0,2,3,55,1,1974,28,4
2,0.6242596429238119,0,0,6,57,1,1973,25,4
1,0.9157537803504563,0,0,2,54,0,1979,24,4
2,0.6175444312944491,0,2,4,55,1,1974,27,4
2,0.01921238001840242,0,1,6,53,1,1971,22,4
3,0.25914284668336346,0,1,3,56,1,1968,22,4
2,0.2694448834669091,0,0,6,55,1,1972,23,4
2,0.4211653240345825,0,1,7,54,1,1975,27,4
1,0.9070855930721616,0,0,2,54,0,1979,24,4
1,0.7829872253944281,0,0,4,56,0,1976,24,4
1,0.685505128123572,0,0,6,57,0,1974,24,4
2,0.747736297812375,0,0,1,14,1,1965,26,4
1,0.6211462717790998,0,3,2,17,0,1973,25,4
2,-0.21593653977760863,0,2,1,19,1,1967,25,4
1,-0.24152753012700368,0,3,2,19,0,1968,25,4
1,0.04209622413963021,0,3,2,18,0,1970,25,4
2,2.0369736681910453,0,0,0,22,0,1960,25,4
1,0.058068534828955354,0,3,2,18,0,1970,25,4
2,-0.04094755312072834,0,2,1,18,1,1967,25,4
1,0.6088739884466808,0,3,2,17,0,1973,25,4
2,-0.03572440166710472,0,2,1,18,1,1967,25,4
2,-0.35348504334161523,0,2,2,13,1,1968,22,4
2,-0.015895238594884897,0,2,1,20,0,1967,25,4
1,0.29102138222969665,0,3,2,18,0,1971,25,4
2,-0.3057564827253521,0,2,2,18,1,1968,24,4
2,-0.3175844036445142,0,2,2,17,1,1968,24,4
2,0.2526063802143254,1,2,2,64,1,1957,27,4
2,-0.728359330269716,1,2,3,74,1,1954,27,4
2,-0.552171767321123,1,2,3,72,1,1955,28,4
2,0.28704357164395644,0,1,1,69,1,1957,29,4
2,0.34886908104984554,0,0,2,62,1,1958,26,4
2,1.2353239378250156,0,0,1,72,1,1957,28,4
2,-0.07500837362805293,0,1,2,67,1,1957,29,4
2,-0.14115997011347023,1,2,2,68,1,1956,29,4
2,-0.03301036664331914,0,1,2,67,1,1957,29,4
2,-0.29556020769211366,1,2,2,69,1,1956,29,4
2,0.48729719913530156,0,1,1,69,1,1957,29,4
2,0.43959668052213496,1,2,2,63,1,1957,26,4
2,0.2886186584318519,0,0,2,63,1,1958,26,4
3,0.254705048644825,0,2,2,60,1,1955,27,4
2,0.5465401249862657,1,2,2,62,1,1957,25,4
3,-0.12127552177001877,0,0,1,32,0,1959,11,4
4,0.8905388261669391,0,1,1,21,0,1953,12,4
4,0.6582400593571476,0,0,1,27,0,1951,8,4
4,0.9381484494406918,0,1,1,20,0,1953,13,4
4,0.7524982739748118,0,0,1,25,0,1952,10,4
4,0.9842187393347296,0,1,1,19,0,1954,14,4
4,0.8308990079094416,0,0,1,32,1,1952,8,4
3,0.4827664073421359,0,0,1,29,0,1952,8,4
4,0.2285070281141649,0,0,3,35,1,1949,11,4
3,-0.20831080817751724,0,0,1,32,0,1960,12,4
3,0.4444892648751141,0,0,1,29,0,1952,8,4
4,0.7867524451882177,0,0,1,31,1,1952,8,4
4,0.7684293772500391,0,0,1,31,1,1952,8,4
4,0.9836804272320674,0,1,1,19,0,1954,14,4
4,0.6801786934000353,0,0,1,27,0,1951,9,4
2,0.29793401026472127,0,3,3,94,1,1966,24,4
2,0.468427285530963,0,2,3,96,1,1967,27,4
2,0.9211269358851928,0,1,1,97,0,1968,23,4
2,0.29870210229591143,0,3,3,94,1,1966,24,4
2,0.5279970775461852,0,2,3,96,1,1967,27,4
2,0.5807395418817134,0,3,3,95,1,1968,26,4
2,0.4174786588573599,0,2,3,96,1,1966,27,4
2,0.44836564118252425,0,3,3,95,1,1967,25,4
2,0.8909438985323477,0,1,1,97,0,1968,23,4
2,0.5321125956029218,0,2,3,96,1,1967,27,4
3,0.954690686333155,0,3,2,92,1,1971,26,4
2,0.013148031613972488,0,3,5,97,1,1967,21,4
3,0.20976506401020284,0,0,8,10,1,1954,22,4
2,1.235555237398073,0,2,1,6,1,1958,26,4
2,0.7436700227752067,0,1,1,9,0,1949,17,4
2,0.7520766841914116,0,1,3,8,1,1951,25,4
3,0.576662786430615,0,0,4,9,1,1950,24,4
2,1.128535619887285,0,2,1,6,1,1956,26,4
3,0.44580551598144713,0,0,5,9,1,1951,23,4
3,0.5502723982582138,0,0,4,9,1,1950,24,4
2,0.7787667209701173,0,1,1,9,0,1949,15,4
3,0.36849935299174547,0,0,6,10,1,1952,23,4
2,0.11516109636451682,0,1,3,4,1,1954,28,4
3,0.884054089510788,0,1,2,13,0,1952,19,4
2,0.1139953568737328,0,1,3,4,1,1954,28,4
3,0.3634940102399582,0,0,6,10,1,1952,23,4
3,0.6864708860261826,0,1,3,10,0,1950,23,4
2,1.0854302795542414,0,0,1,12,0,1981,19,4
1,0.42485976697973293,0,0,3,13,0,1977,19,4
1,0.3483068911147428,0,1,3,14,1,1977,19,4
2,1.109560564768971,0,0,1,12,0,1981,19,4
1,0.5702132247248892,0,2,2,16,0,1974,23,4
1,0.5872543379923969,0,2,2,16,0,1974,24,4
1,0.7132822613091965,0,0,2,13,0,1979,19,4
1,0.6431527741914551,0,0,2,13,0,1978,19,4
1,0.3882037965523422,0,1,3,13,1,1976,19,4
1,0.3976815615945642,0,0,3,13,0,1977,19,4
1,0.36243923378373344,0,1,3,13,1,1976,19,4
1,0.604847442802675,0,0,3,13,0,1978,19,4
2,0.11869546762259346,0,2,1,94,1,1963,28,4
2,0.0021255212242447807,0,2,1,90,1,1962,28,4
2,0.25674440779875113,0,2,2,96,1,1964,27,4
2,0.9290095022546458,0,1,1,97,0,1967,22,4
2,0.6290540932082007,0,2,3,96,1,1968,27,4
2,0.3991509566943885,0,2,2,96,1,1966,27,4
2,0.2198686967522645,0,1,1,97,0,1964,27,4
2,0.25721721076970444,0,2,2,96,1,1964,27,4
2,0.3022526181986078,0,2,2,96,1,1965,27,4
2,0.9016727442007622,0,1,1,97,0,1967,22,4
2,-0.10625036176811087,0,2,2,93,1,1964,22,4
2,-0.13118615514306164,0,2,2,93,1,1964,22,4
2,0.011392102522903763,0,2,2,96,1,1962,26,4
2,0.12142957651341012,0,2,2,96,1,1964,26,4
2,0.6114233667920866,0,1,1,97,0,1966,24,4
2,-0.10135215532966424,0,1,2,31,1,1970,10,4
2,0.2487569565247424,0,2,1,29,0,1971,13,4
2,-0.17649094881121885,0,2,2,26,1,1970,13,4
2,-0.41346052821651597,0,2,1,30,0,1970,10,4
2,-0.4627681697878211,0,1,1,31,0,1967,10,4
3,0.24579738772863513,0,2,1,23,0,1967,13,4
2,0.06701013325584182,0,1,2,31,1,1970,10,4
2,0.4265928555208096,0,0,2,31,1,1970,10,4
2,-0.3874748426394049,0,0,1,32,0,1964,12,4
3,0.45323439166224944,0,2,1,21,0,1967,14,4
2,0.011061079837615617,0,2,2,24,1,1970,15,4
3,0.05332743994330402,0,2,1,25,0,1968,12,4
2,0.8742724684871681,0,1,1,97,0,1967,22,4
2,-0.24047327105774685,0,2,5,98,0,1966,19,4
2,0.1803286799993281,0,1,1,97,0,1964,27,4
2,0.7008293795804645,0,2,3,96,0,1968,26,4
2,0.9269185525214009,0,1,1,97,0,1967,22,4
2,0.8536240460401768,0,1,1,98,0,1967,21,4
2,0.7025580141816736,0,1,1,97,0,1966,24,4
2,0.42887495992723634,0,1,1,97,0,1965,26,4
2,0.7064369281493894,0,2,3,96,0,1968,26,4
2,0.9390781143301676,0,1,1,97,0,1968,22,4
2,0.15931941223251245,0,2,4,98,0,1966,20,4
2,0.8212994708542936,0,1,1,97,0,1967,22,4
2,0.9638193602082046,0,1,1,97,0,1968,22,4
2,0.367776609383225,0,1,3,98,0,1967,20,4
2,0.2924742875165116,0,1,1,97,0,1964,27,4
2,0.44799495405531364,0,1,3,13,0,1947,26,4
3,0.17287746145280214,0,0,6,14,1,1951,23,4
2,0.9732027166388647,0,1,1,22,0,1950,27,4
2,0.181303767564631,0,2,3,19,0,1946,26,4
2,0.5746905857367314,0,1,3,9,0,1949,25,4
2,0.17836683510174298,0,1,4,17,0,1948,25,4
2,1.2137232807609837,0,1,0,22,0,1952,26,4
2,0.21678774201953613,0,2,2,21,0,1944,27,4
2,0.24908944263461824,0,2,1,21,0,1944,27,4
2,1.703131476229001,0,0,0,22,0,1956,26,4
3,0.1677878561739541,0,0,8,11,1,1954,22,4
2,1.4603500614539688,0,1,0,22,0,1954,26,4
3,0.16843731897837852,0,0,8,12,1,1953,22,4
2,0.5088669148133107,0,1,3,11,0,1948,25,4
2,0.18410834847963628,0,2,2,20,0,1945,27,4
2,0.7695115133160556,0,1,2,50,1,1952,29,4
2,0.5081951354207818,0,0,2,60,1,1958,25,4
2,0.7521856793503097,0,0,2,51,1,1953,29,4
2,0.7316972909425434,0,2,3,56,1,1955,26,4
2,0.7838829721510036,0,1,3,50,1,1952,27,4
2,0.6415378459295796,0,0,2,55,1,1955,27,4
2,0.7476822499153688,0,1,3,55,1,1954,27,4
2,0.578020583395763,0,0,2,57,1,1957,26,4
2,0.5461939856874226,0,0,2,59,1,1957,25,4
2,0.7229615898626875,0,2,3,50,1,1952,19,4
2,0.7375167144776482,0,0,2,52,1,1953,28,4
2,0.767844253714412,0,1,3,50,1,1952,25,4
2,0.6851599101051841,0,0,2,54,1,1954,28,4
2,0.8000073960698947,0,1,3,50,1,1952,29,4
2,0.728669946101203,0,0,2,52,1,1953,28,4
2,0.8001366810893862,0,3,2,70,0,1952,10,4
3,0.36100499745576325,0,3,3,63,1,1949,12,4
2,0.5108476744564319,0,2,4,66,1,1953,14,4
3,1.0563321059747006,0,2,1,71,0,1948,14,4
1,0.09252622964319823,0,2,5,65,1,1957,16,4
2,0.6006373806796174,0,2,4,66,1,1952,13,4
3,0.7724323226015339,0,2,3,67,0,1950,13,4
1,0.06150778637806398,0,2,5,65,1,1957,16,4
3,0.6999367120639514,0,3,3,66,1,1950,12,4
3,0.8550071692002053,0,2,3,68,0,1949,13,4
3,1.1367427026482695,0,2,1,72,0,1947,14,4
2,0.7606090962660106,0,3,3,68,0,1951,11,4
2,-0.7782727598298991,1,2,3,74,1,1954,27,4
2,0.9606218061297775,0,2,1,79,0,1949,23,4
2,0.8252084454296313,0,2,1,79,0,1949,24,4
2,-0.7318400128652065,0,1,3,75,0,1954,26,4
2,0.535390418388112,0,0,2,75,1,1956,27,4
2,-0.1755181631025795,1,2,2,68,1,1956,29,4
2,-0.3483748926431217,0,1,2,76,0,1954,24,4
2,-0.5261179456624815,0,1,3,74,0,1954,25,4
2,0.32302675344669796,0,1,1,71,0,1954,20,4
2,-0.2619592730158936,0,1,3,75,1,1954,27,4
2,-0.1633636229992067,1,2,2,68,1,1956,29,4
2,-0.35551544563595905,0,1,2,76,0,1954,24,4
2,1.0130295472970856,0,1,2,91,0,1983,14,4
3,0.7676877074086094,0,2,3,90,0,1979,15,4
2,1.3499207814840115,0,1,1,94,0,1986,12,4
2,0.4314385765130335,0,2,6,87,0,1973,14,4
2,1.4082254518685513,0,0,1,94,0,1987,12,4
3,0.4457756633436518,0,2,4,88,0,1975,15,4
2,1.0650224643588442,0,0,1,93,0,1987,17,4
2,0.6306830003419992,0,2,5,88,0,1976,14,4
2,1.046660218978422,0,2,1,94,0,1981,11,4
3,0.7477212354603853,0,1,4,86,0,1984,9,4
2,0.48996384525744596,0,0,1,91,0,1982,22,4
3,0.7888930619352926,0,1,4,86,0,1985,10,4
3,0.8770638460381165,0,1,3,90,0,1981,14,4
2,1.401001388648489,0,0,1,94,0,1989,14,4
2,0.383286802532691,0,0,1,91,0,1982,23,4
2,0.6488978825183321,0,0,2,30,1,1970,12,4
2,1.0794219505239657,0,1,1,28,0,1972,14,4
2,0.32149804858654835,0,0,2,31,1,1970,10,4
2,0.42135092643147154,0,0,1,32,0,1967,11,4
2,0.5079242461304749,0,0,2,31,1,1970,10,4
2,1.1095470931283125,0,1,1,28,0,1972,14,4
2,1.3202562911392082,0,2,1,26,0,1973,16,4
2,0.6183723370032281,0,0,1,26,0,1968,12,4
2,0.26940091325632265,0,0,2,31,1,1970,10,4
2,-0.44167494503238447,0,1,2,31,1,1970,10,4
2,0.6582790219003858,0,0,2,30,1,1970,11,4
2,1.061637311829516,0,1,1,29,0,1971,14,4
4,0.23358594854594988,0,1,3,53,1,1961,12,4
4,0.1801266531156226,0,1,3,54,1,1961,12,4
4,0.1684343669955662,0,1,3,54,1,1961,12,4
3,0.4501429721034369,0,2,3,48,1,1960,10,4
2,0.3920957702983294,0,2,4,48,1,1963,14,4
4,0.44892568987751047,0,1,3,49,1,1961,10,4
3,0.5356341789870943,0,1,3,47,1,1961,10,4
2,0.30810916047552717,0,2,4,48,1,1965,16,4
3,0.2628166722220878,0,2,3,50,1,1959,11,4
3,0.5043563069681455,0,2,3,48,1,1961,10,4
3,0.47536870964594835,0,2,3,48,1,1962,11,4
3,0.2541918109303062,0,2,3,51,1,1959,11,4
2,0.5600741610376823,0,1,2,61,1,1958,25,4
2,0.27010688468247684,0,1,1,62,0,1958,21,4
2,0.505172524687598,0,0,2,61,1,1958,25,4
2,0.4778363595341971,0,2,2,61,0,1957,23,4
2,0.4367538895147932,1,2,4,62,1,1957,21,4
3,0.5808262914451257,0,3,2,60,1,1956,25,4
2,0.6155324024118751,1,2,3,61,1,1957,24,4
2,-0.05580093391598773,1,2,2,67,1,1957,29,4
2,0.6252611942230499,0,2,2,61,0,1957,24,4
3,0.796674810592108,0,0,1,74,0,1951,18,4
2,1.3193450120338275,0,0,1,75,0,1956,25,4
2,-0.5175437690088003,0,1,3,76,0,1954,25,4
3,0.8574308787851126,0,0,1,75,0,1955,23,4
2,1.2357178838203928,0,0,1,75,0,1956,25,4
3,0.843180826056722,0,1,1,77,0,1952,22,4
3,0.47798983918819116,0,0,1,75,0,1955,21,4
3,0.48828018851660077,0,0,1,75,0,1955,21,4
3,0.7439097976510984,0,0,1,74,0,1951,19,4
3,0.4393273165008337,0,0,1,76,0,1954,22,4
3,0.4546918372092668,0,0,1,75,0,1954,21,4
3,0.45889715733921016,0,0,1,75,0,1955,21,4
3,1.2403339859908795,0,2,1,79,0,1949,22,4
3,0.8242607080387834,0,0,1,69,0,1955,18,4
3,1.3863308789533795,0,2,1,80,0,1948,22,4
2,-0.4358462120459935,0,2,2,96,1,1956,21,4
2,1.1091261031455981,0,2,2,96,1,1955,18,4
2,-0.2739960426979069,0,2,2,96,1,1959,23,4
2,-0.44771106114140424,0,2,2,96,1,1957,21,4
2,-0.3038433319809246,0,1,1,96,0,1958,22,4
2,-0.295688207216691,0,2,2,96,1,1956,21,4
2,0.3478203316890869,0,1,1,97,0,1963,22,4
2,0.2785805650087315,0,2,2,96,1,1956,20,4
2,-0.3500363953343248,0,2,2,96,1,1958,22,4
2,-0.2429552559674035,0,1,1,96,0,1958,22,4
2,-0.36445471968003984,0,2,5,97,1,1964,19,4
2,-0.4013443053179834,0,2,2,96,1,1956,21,4
2,-0.40168902384334704,0,2,3,96,1,1961,20,4
2,-0.43248044894267496,0,2,2,95,1,1957,22,4
2,-0.24225960178801345,0,1,1,96,0,1958,22,4
1,0.03619228686798755,0,1,3,64,0,1958,18,4
1,0.0025762101227674167,0,1,5,66,1,1958,15,4
2,0.47778029082329915,0,2,4,66,1,1953,14,4
1,0.36331029924595243,0,1,4,66,0,1956,17,4
2,0.6958477377998858,0,1,2,68,0,1955,17,4
1,-0.10628276302010786,0,1,5,69,1,1959,13,4
2,0.6757675398864992,1,2,3,61,1,1957,24,4
1,0.29098955802923354,0,2,5,65,1,1955,15,4
1,-0.05517395004856512,0,1,5,68,1,1958,14,4
1,-0.10876981755831647,0,1,5,69,1,1959,12,4
1,-0.04936360351233287,0,1,5,67,1,1958,14,4
1,-0.005186138253738155,0,1,5,66,1,1958,15,4
1,0.050904319627567515,0,1,5,65,1,1958,16,4
1,-0.014008122991944545,0,1,5,66,1,1958,15,4
2,0.6297345388991189,0,2,4,66,1,1951,13,4
4,0.7406139585250293,0,3,3,88,1,1974,20,4
3,1.216137631558387,0,3,2,89,1,1973,25,4
4,0.5784584004818164,0,3,4,88,1,1974,18,4
3,1.2070601998243933,0,2,1,89,0,1974,25,4
2,0.2808718879040386,0,1,1,90,0,1980,25,4
2,0.9253087637916182,0,3,3,92,1,1971,26,4
2,0.32540293115121977,0,1,1,90,0,1980,25,4
2,0.7100868816233328,0,3,3,95,1,1969,26,4
4,0.4988965991963791,0,3,4,88,1,1974,17,4
3,0.7097232268332467,0,3,2,90,1,1970,24,4
3,0.9688629006911202,0,3,2,89,1,1972,25,4
3,0.8755503878898216,0,2,1,89,0,1976,25,4
4,1.1127295514297924,0,3,2,88,1,1974,24,4
2,1.040337021578257,0,1,1,96,0,1968,22,4
2,0.44667552972307567,0,3,2,91,1,1968,23,4
2,0.4494885444139549,0,2,6,85,1,1971,14,4
2,0.8181675008368563,0,3,2,92,0,1977,11,4
2,0.38081458890181397,1,3,6,87,1,1973,15,4
2,0.3694210096412793,0,3,6,87,1,1972,15,4
2,0.44568593228533254,0,3,6,88,0,1973,14,4
2,0.5118038392697148,0,2,5,84,1,1970,13,4
2,0.3507021973810639,0,3,6,86,1,1972,14,4
2,0.7194814872832584,0,3,3,91,0,1976,12,4
2,0.3363016764573766,0,3,6,86,1,1972,14,4
2,0.573824354226606,0,1,5,83,1,1970,12,4
2,0.36529961265945937,0,3,6,87,0,1972,14,4
2,0.4849206047488076,0,3,6,87,1,1972,16,4
1,0.37611534484760173,0,1,8,13,1,1974,12,4
1,0.38287108152274485,0,1,10,13,1,1973,10,4
2,0.25726190754600187,0,1,3,21,1,1971,17,4
2,0.2074636244572836,0,1,9,12,1,1971,12,4
2,-0.30368815991274106,0,1,3,11,1,1968,20,4
1,0.36589488516275603,0,1,6,13,1,1975,16,4
2,0.46833286977390115,0,1,3,12,1,1975,19,4
2,0.2667742082666991,0,1,3,21,1,1971,17,4
2,-0.288335222092205,0,1,3,11,1,1968,20,4
3,0.4602018329759487,0,1,5,17,0,1969,12,4
2,0.25972211710995863,0,1,3,21,1,1971,17,4
1,0.3802300805893565,0,1,9,13,1,1973,11,4
2,0.4441932117224962,0,1,6,16,0,1970,12,4
2,0.2836232717714206,0,1,4,20,1,1971,16,4
2,0.3223846737447744,0,1,7,17,1,1972,13,4
3,1.209253127503756,0,0,1,37,0,1956,9,4
3,0.36046510907751544,0,0,1,30,0,1953,9,4
2,-0.102515756452351,0,0,1,32,0,1963,12,4
2,-0.4922141524622269,0,1,1,31,0,1968,10,4
3,1.045139268655954,0,0,1,37,0,1956,9,4
2,0.24290596752110888,0,0,1,32,0,1966,11,4
3,0.5981426232558855,0,0,1,29,0,1951,8,4
2,0.23926187934943405,0,0,1,32,0,1966,11,4
3,0.39738548575939,0,0,1,29,0,1953,9,4
2,0.019524317722132423,0,0,1,32,0,1964,12,4
3,-0.09599185957559808,0,0,1,32,0,1959,11,4
2,-0.48623052915609266,0,1,1,31,0,1968,10,4
3,-0.13833874355523096,0,0,1,32,0,1959,12,4
2,-0.022062524088409807,0,0,1,32,0,1964,12,4
2,0.003874341052680974,0,0,2,37,0,1963,12,4
4,1.5046852746618096,0,3,1,9,0,1982,20,4
4,1.5046852746618096,0,3,1,9,0,1982,20,4
4,1.5046852746618096,0,3,1,9,0,1982,20,4
3,1.0471035846459182,0,2,1,10,0,1979,20,4
4,1.5046852746618096,0,3,1,9,0,1982,20,4
4,1.5046852746618096,0,3,1,9,0,1982,20,4
1,-0.09981916974219297,0,2,1,56,0,1976,8,4
2,-0.00868411735445157,0,2,0,56,0,1982,8,4
1,-0.1740408893977284,0,2,1,51,0,1976,10,4
1,-0.35253584305714647,0,2,2,50,0,1974,13,4
2,0.5321525172837683,0,2,1,56,0,1974,9,4
2,-0.62045648401674,0,2,4,48,0,1971,17,4
2,-0.5725858980507768,0,2,3,49,0,1971,16,4
1,0.14207549277193693,0,1,1,50,0,1974,8,4
1,-0.002380110127939042,0,2,0,53,0,1979,8,4
1,-0.0009586011528857104,0,2,0,52,0,1977,8,4
2,-0.007370514542067276,0,2,0,55,0,1981,8,4
2,-0.6321681460351088,0,2,4,48,0,1971,17,4
1,-0.050904603141978366,0,2,0,54,0,1977,8,4
1,-0.005301481014716697,0,2,0,55,0,1980,8,4
1,0.3007296664416488,0,0,2,48,0,1971,9,4
3,0.25261248876073417,0,2,3,24,1,1967,22,4
3,1.3095523872998243,0,0,1,24,0,1961,27,4
3,0.24896645234812087,0,2,3,26,1,1963,29,4
3,0.2537033022914469,0,2,3,23,1,1969,20,4
3,0.2545023695213127,0,2,3,22,1,1970,19,4
3,0.7388718831660009,0,1,2,25,0,1962,28,4
3,0.2497722676882274,0,2,3,26,1,1964,28,4
3,1.7383458859990033,0,0,0,23,0,1960,26,4
2,0.6573362308667965,0,0,1,17,1,1964,27,4
2,-0.1807936241562407,0,2,2,21,1,1966,26,4
2,-0.24901487347981918,0,2,2,20,1,1967,25,4
2,0.2249772106854017,0,2,2,26,1,1963,29,4
3,0.2522623339107164,0,2,3,24,1,1967,23,4
3,1.778287197601511,0,0,0,23,0,1960,26,4
2,-0.02266242041265279,0,2,2,23,1,1965,27,4
2,0.844717434817512,0,2,1,12,0,1982,20,4
3,1.2825527458381432,0,1,1,10,0,1982,19,4
3,1.4939552994734264,0,2,1,9,0,1981,20,4
4,1.5046852746618096,0,3,1,9,0,1982,20,4
3,1.4220504550826212,0,2,1,9,0,1982,19,4
3,1.4783930219539947,0,2,1,9,0,1981,20,4
1,0.31965473660714694,0,1,3,16,1,1974,18,4
3,0.4006389944463586,0,2,1,21,0,1968,16,4
2,0.18509798097468438,0,2,2,21,1,1970,18,4
2,-0.2920036434332385,0,2,2,20,1,1968,24,4
2,0.40221170191870426,0,2,2,20,0,1972,20,4
2,0.28221781056437795,0,1,3,19,1,1972,18,4
2,0.19965562930584455,0,2,2,21,1,1970,18,4
2,-0.0378388962630295,0,2,2,20,1,1969,21,4
3,0.4482273790587044,0,2,2,22,0,1971,18,4
3,0.2929606616366293,0,2,2,21,0,1970,17,4
1,0.5284603677080247,0,2,2,18,0,1973,23,4
3,0.2724861860135623,0,2,2,21,0,1970,17,4
3,1.0934452880923446,0,2,1,24,0,1973,18,4
3,0.33698691258729135,0,2,2,22,0,1971,18,4
3,0.7186428096727719,0,2,2,23,0,1972,18,4
2,0.6745020380372896,0,1,3,80,1,1968,10,4
3,0.24711389378282528,0,2,2,81,1,1971,11,4
3,0.606451227207576,0,1,3,81,1,1969,11,4
3,0.6051612831851889,0,1,4,83,1,1971,12,4
2,0.643123717762779,0,1,3,79,1,1968,10,4
3,0.6030830198442401,0,0,2,77,1,1969,14,4
3,0.5218261525695231,0,0,1,74,1,1969,16,4
3,0.5679574792512804,0,1,4,84,1,1971,13,4
2,0.4528294789757817,0,2,6,85,1,1971,13,4
2,0.5909828300426241,0,1,2,78,1,1967,10,4
3,0.5842962063175402,0,1,3,81,1,1969,11,4
3,0.6888450521614122,0,1,4,81,1,1969,11,4
3,0.5085437004172136,1,3,11,3,1,1949,10,4
3,0.5085437004172136,1,3,11,3,1,1949,10,4
3,0.5085437004172136,1,3,11,3,1,1949,10,4
2,0.6974928786108827,0,2,4,7,0,1949,12,4
3,0.572573847998055,0,1,6,7,1,1949,20,4
2,0.6479670621910997,0,2,6,6,0,1949,11,4
2,0.6083228725470684,0,2,7,5,0,1949,11,4
3,0.5532648499471278,0,2,7,5,1,1949,17,4
3,0.580897774105693,0,1,5,7,1,1949,21,4
3,1.0375659014554168,0,2,1,15,0,1954,15,4
2,0.6595609709415594,0,2,6,6,0,1949,11,4
3,0.32691564336601886,1,1,9,7,1,1952,16,4
1,1.180316618550561,0,0,1,49,0,1980,24,4
3,0.33282775291194144,0,2,6,51,0,1977,29,4
3,0.7241810081429988,0,2,4,48,0,1977,28,4
3,0.4746877061765207,0,2,6,50,0,1977,29,4
2,1.1884853075753248,0,2,1,46,0,1976,26,4
2,1.3438223952634698,0,2,1,42,0,1975,23,4
3,-0.054873756260855444,0,2,3,45,0,1972,20,4
2,1.341783849980783,0,2,1,44,0,1977,25,4
2,0.42232289547488233,0,2,4,48,0,1967,18,4
2,1.4752777887242932,0,2,1,41,0,1977,24,4
2,0.9570787798775908,0,2,2,44,0,1972,21,4
2,1.0086691911818195,0,2,2,44,0,1972,21,4
1,1.1097938895415826,0,0,1,51,0,1981,24,4
1,1.0520100948221756,0,0,1,52,0,1981,24,4
2,0.6588610838436363,0,2,2,54,0,1975,28,4
3,0.4577981293743454,0,0,1,73,1,1969,16,4
3,-0.3486530361025456,0,2,3,69,1,1971,15,4
3,0.6485773108459048,0,0,3,78,1,1969,12,4
3,0.2877274569962547,0,0,1,72,1,1969,16,4
3,0.5861025517668803,0,0,2,76,1,1969,14,4
3,-0.2606961060461841,0,2,3,69,1,1971,15,4
2,0.36913735191534036,0,2,1,74,1,1965,10,4
2,0.5566472959436114,0,0,1,73,1,1969,17,4
3,0.53591008649902,0,0,1,75,1,1969,16,4
3,0.4934046887306943,0,0,1,74,1,1969,16,4
3,0.16573881764606607,0,1,2,72,1,1970,16,4
3,0.5792503331585579,0,0,2,76,1,1969,14,4
2,0.4052630249117708,0,2,1,74,1,1966,12,4
2,0.4811358878087794,0,0,1,74,1,1968,15,4
2,0.8419577077866165,0,1,2,70,1,1970,19,4
3,0.1960894435197728,0,1,3,52,1,1963,15,4
2,0.258592893701753,0,1,4,49,1,1965,17,4
3,0.018067788273408714,0,2,1,54,1,1965,19,4
3,0.4928559774890815,0,2,3,48,1,1961,11,4
2,0.4847118273450113,0,0,4,45,1,1966,12,4
2,0.3973373003833662,0,2,4,48,1,1963,14,4
2,0.44443568467466565,0,0,4,46,1,1966,13,4
2,0.21708022805215266,0,2,4,50,1,1965,18,4
2,-0.4958720215709048,0,2,5,48,1,1969,18,4
3,0.18092828453175097,0,1,3,53,1,1962,14,4
2,0.4972701337062877,0,0,4,45,1,1966,12,4
2,0.5362192400791385,0,0,4,45,1,1966,11,4
1,0.024793494570221758,0,2,5,63,1,1957,16,4
3,0.10489413050436808,0,1,3,55,1,1960,13,4
2,-0.10476113146488383,0,2,2,59,0,1957,17,4
3,-0.050541455867223695,0,2,1,55,1,1963,18,4
2,0.694888326702839,0,3,3,51,1,1952,18,4
2,-0.10724650425685177,0,2,3,55,1,1958,14,4
3,-0.0548848386612516,0,2,1,55,1,1963,18,4
2,-0.14482178990365435,0,2,2,57,0,1957,16,4
2,-0.10076208443072547,0,2,3,55,1,1958,14,4
1,-0.09025188068917175,0,2,4,59,1,1957,15,4
2,-0.047891019057293566,0,2,3,55,1,1958,14,4
2,-0.046707042302418456,0,1,1,60,0,1958,18,4
3,-0.09272098588956934,0,1,6,98,1,1960,10,4
2,-0.1294460547489301,0,2,3,93,1,1963,20,4
3,-0.11636636199457728,0,1,5,97,1,1959,11,4
3,-0.011833402193653905,0,1,5,97,1,1959,10,4
3,-0.17751757304134427,0,1,6,98,1,1962,13,4
2,-0.28317099845687455,0,2,6,98,1,1964,16,4
3,-0.09048589617712968,0,1,4,96,1,1961,14,4
